user_id,book_id,rating,title,authors,original_publication_year,rating_normalized,user_id_encoded,book_id_encoded
9046,1811,3,"Visions of Sugar Plums (Stephanie Plum, #8.5)",Janet Evanovich,2002.0,0.5,4115,1782
8478,99,3,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,2011.0,0.5,3853,98
15883,735,5,Batman: The Killing Joke,"Alan Moore, Brian Bolland, Tim Sale",1988.0,1.0,7174,731
51784,670,3,The Dead Zone,Stephen King,1979.0,0.5,21939,667
51799,186,4,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,2001.0,0.75,21944,185
25805,5481,3,"The English Assassin (Gabriel Allon, #2)",Daniel Silva,2002.0,0.5,11434,4724
46911,4248,4,Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5),"P.C. Cast, Kristin Cast",Unknown,0.75,20035,3856
33814,9263,1,Indignation,Philip Roth,2008.0,0.0,14678,6800
15499,8645,3,"Blood Cross (Jane Yellowrock, #2)",Faith Hunter,2010.0,0.5,7003,6499
26505,1038,5,"Roll of Thunder, Hear My Cry (Logans, #4)",Mildred D. Taylor,1976.0,1.0,11730,1029
29261,520,4,The Wind-Up Bird Chronicle,"Haruki Murakami, Jay Rubin",1994.0,0.75,12891,519
40575,2356,5,"Origin (Lux, #4)",Jennifer L. Armentrout,2013.0,1.0,17485,2287
20970,49,1,"New Moon (Twilight, #2)",Stephenie Meyer,2006.0,0.0,9381,48
45227,332,4,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,1953.0,0.75,19368,331
37878,1261,4,The Eyes of the Dragon,Stephen King,1987.0,0.75,16370,1249
45419,2884,5,"Never Fade (The Darkest Minds, #2)",Alexandra Bracken,2013.0,1.0,19431,2746
23580,410,3,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,1958.0,0.5,10491,409
36727,1580,1,A Doll's House,"Henrik Ibsen, Michael   Meyer",1879.0,0.0,15881,1562
53024,5063,2,"Up to Me (The Bad Boys, #2)",M. Leighton,2013.0,0.25,22419,4446
5115,58,4,The Adventures of Huckleberry Finn,"Mark Twain, John Seelye, Guy Cardwell",1884.0,0.75,2347,57
10695,3205,5,Cycle of the Werewolf,"Stephen King, Bernie Wrightson",1983.0,1.0,4867,3019
4630,2336,1,The Bhagavad Gita,"Krishna-Dwaipayana Vyasa, Simon Brodbeck, Juan Mascaró",-400.0,0.0,2114,2271
1659,3703,5,"The Human Stain (The American Trilogy, #3)",Philip Roth,2000.0,1.0,776,3434
48091,2458,2,"Chainfire (Sword of Truth, #9)",Terry Goodkind,2004.0,0.25,20487,2377
32716,62,1,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,1995.0,0.0,14247,61
20851,32,3,Of Mice and Men,John Steinbeck,1937.0,0.5,9327,31
9803,1195,4,The Round House,Louise Erdrich,2012.0,0.75,4441,1184
31343,468,4,Their Eyes Were Watching God,Zora Neale Hurston,1937.0,0.75,13698,467
22457,633,2,Starship Troopers,Robert A. Heinlein,1959.0,0.25,10009,630
27923,1554,3,"Ptolemy's Gate (Bartimaeus, #3)",Jonathan Stroud,2006.0,0.5,12326,1538
36082,1444,4,Ham on Rye,Charles Bukowski,1982.0,0.75,15613,1428
7617,52,1,"Eclipse (Twilight, #3)",Stephenie Meyer,2007.0,0.0,3445,51
41811,3329,2,The Heart Goes Last,Margaret Atwood,2015.0,0.25,17958,3122
46766,2868,1,"Existence (Existence Trilogy, #1)",Abbi Glines,2004.0,0.0,19970,2732
27979,73,1,"The Host (The Host, #1)",Stephenie Meyer,2008.0,0.0,12345,72
21800,3685,2,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,"Bill Dedman, Paul Clark Newell Jr.",2013.0,0.25,9722,3417
26851,93,4,The Secret Garden,Frances Hodgson Burnett,1911.0,0.75,11883,92
10013,79,1,The Odyssey,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720.0,0.0,4538,78
44058,37,3,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,1950.0,0.5,18889,36
38169,28,3,Lord of the Flies,William Golding,1954.0,0.5,16485,27
35725,5844,4,The Nature of the Beast (Chief Inspector Armand Gamache #11),Louise Penny,2015.0,0.75,15472,4960
18400,531,3,Beowulf,"Unknown, Seamus Heaney",975.0,0.5,8287,530
14925,802,4,Abraham Lincoln: Vampire Hunter,Seth Grahame-Smith,2010.0,0.75,6759,797
22913,10,4,Pride and Prejudice,Jane Austen,1813.0,0.75,10209,9
21011,7822,4,Riptide,"Douglas Preston, Lincoln Child",1998.0,0.75,9396,6092
10471,6133,4,"The Reality Bug (Pendragon, #4)",D.J. MacHale,2003.0,0.75,4763,5136
1327,2015,2,The Bridges of Madison County,Robert James Waller,1992.0,0.25,609,1979
24478,88,5,Paper Towns,John Green,2008.0,1.0,10868,87
21650,3224,1,لا تحزن,عائض القرني,2003.0,0.0,9663,3033
5883,4895,5,"Metro Girl (Alex Barnaby, #1)",Janet Evanovich,2004.0,1.0,2701,4320
5517,4481,2,"The Mephisto Club (Rizzoli & Isles, #6)",Tess Gerritsen,2006.0,0.25,2537,4020
8021,387,3,The Crucible,"Arthur Miller, Christopher Bigsby",1953.0,0.5,3632,386
19675,27,5,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","J.K. Rowling, Mary GrandPré",2005.0,1.0,8843,26
52077,204,5,A Christmas Carol,Charles Dickens,1843.0,1.0,22046,203
18697,2523,4,The Incredible Journey,Sheila Burnford,1960.0,0.75,8420,2430
45638,1893,4,"Release Me (Stark Trilogy, #1)",J. Kenner,2013.0,0.75,19518,1861
30749,1549,3,"The Carnivorous Carnival (A Series of Unfortunate Events, #9)","Lemony Snicket, Brett Helquist",2002.0,0.5,13481,1533
9357,476,4,The World According to Garp,John Irving,1978.0,0.75,4246,475
23987,755,5,"Mort (Death, #1; Discworld, #4)",Terry Pratchett,1987.0,1.0,10666,751
17957,7,1,The Hobbit,J.R.R. Tolkien,1937.0,0.0,8092,6
49193,117,4,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,1962.0,0.75,20900,116
5620,1228,4,"Death Masks (The Dresden Files, #5)",Jim Butcher,2003.0,0.75,2583,1216
18066,354,1,Beloved,Toni Morrison,1987.0,0.0,8134,353
50023,301,3,Heart of Darkness,Joseph Conrad,1899.0,0.5,21241,300
7716,2604,4,"Taltos (Lives of the Mayfair Witches, #3)","Anne Rice, Tim Curry",1994.0,0.75,3488,2503
39585,3399,4,The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,Miguel Ruiz,1999.0,0.75,17049,3178
44464,3940,5,"Ice Cold (Rizzoli & Isles, #8)",Tess Gerritsen,2010.0,1.0,19054,3628
11613,572,2,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,2003.0,0.25,5293,570
42947,5624,1,"The Fifth Woman (Kurt Wallander, #6)","Henning Mankell, Steven T. Murray",1996.0,0.0,18418,4808
45464,24,5,"Harry Potter and the Goblet of Fire (Harry Potter, #4)","J.K. Rowling, Mary GrandPré",2000.0,1.0,19450,23
10626,791,2,House Rules,Jodi Picoult,2010.0,0.25,4833,786
15618,596,2,The Rainmaker,John Grisham,1995.0,0.25,7053,593
8214,2552,2,Player Piano,Kurt Vonnegut Jr.,1952.0,0.25,3733,2457
34695,301,1,Heart of Darkness,Joseph Conrad,1899.0,0.0,15056,300
41285,7075,1,"Go Away, Big Green Monster!",Ed Emberley,1992.0,0.0,17765,5680
8370,115,1,Middlesex,Jeffrey Eugenides,2002.0,0.0,3811,114
25488,639,5,Heidi,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",1880.0,1.0,11308,636
32673,3295,2,"The Novice (Black Magician Trilogy, #2)",Trudi Canavan,2002.0,0.25,14222,3095
52056,30,1,Gone Girl,Gillian Flynn,2012.0,0.0,22041,29
44422,231,4,Sarah's Key,Tatiana de Rosnay,2007.0,0.75,19036,230
20782,1808,5,"Morning Star (Red Rising, #3)",Pierce Brown,2016.0,1.0,9306,1779
26334,1060,5,In Defense of Food: An Eater's Manifesto,Michael Pollan,2007.0,1.0,11667,1051
50092,1122,4,"Finale (Hush, Hush, #4)",Becca Fitzpatrick,2012.0,0.75,21265,1112
22569,879,2,The Jungle,"Upton Sinclair, Earl Lee, Kathleen DeGrave",1906.0,0.25,10050,874
30965,217,2,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","Erik Larson, Tony Goldwyn",2003.0,0.25,13574,216
25537,3629,4,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",Rumiko Takahashi,1988.0,0.75,11328,3371
27222,1458,1,Corelli's Mandolin,Louis de Bernières,1994.0,0.0,12035,1442
2959,1671,1,Carry On,Rainbow Rowell,2015.0,0.0,1379,1649
17762,233,2,Love in the Time of Cholera,"Gabriel García Márquez, Edith Grossman",1985.0,0.25,7995,232
25347,1396,4,"Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)","Margaret Weis, Tracy Hickman",1984.0,0.75,11250,1382
6279,4474,2,"Half Bad (The Half Bad Trilogy, #1)",Sally Green,2014.0,0.25,2877,4015
1492,465,2,In Her Shoes,Jennifer Weiner,2002.0,0.25,700,464
44846,1931,4,"Castle of Wizardry (The Belgariad, #4)",David Eddings,1984.0,0.75,19216,1898
31437,68,5,The Perks of Being a Wallflower,Stephen Chbosky,1999.0,1.0,13732,67
21842,1741,3,"Death on the Nile (Hercule Poirot, #17)",Agatha Christie,1937.0,0.5,9744,1715
11248,1526,3,The Red Badge of Courage,Stephen Crane,1871.0,0.5,5124,1510
22273,6070,5,The Solitaire Mystery: A Novel About Family and Destiny,"Jostein Gaarder, Sarah Jane Hails",1990.0,1.0,9947,5101
33913,182,1,"Beautiful Creatures (Caster Chronicles, #1)","Kami Garcia, Margaret Stohl",2009.0,0.0,14724,181
22628,5118,4,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer,2016.0,0.75,10074,4482
38173,1439,1,The Age of Miracles,Karen Thompson Walker,2012.0,0.0,16486,1423
28748,9,4,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,2000.0,0.75,12674,8
43091,9643,3,"The Gate Thief (Mither Mages, #2)",Orson Scott Card,2013.0,0.5,18483,6961
52973,980,4,"Moon Called (Mercy Thompson, #1)",Patricia Briggs,2006.0,0.75,22403,974
28597,31,4,The Help,Kathryn Stockett,2009.0,0.75,12613,30
30721,7051,4,"Forever with You (Fixed, #3)",Laurelin Paige,2014.0,0.75,13469,5667
29378,628,1,"Patriot Games (Jack Ryan Universe, #2)",Tom Clancy,1987.0,0.0,12938,625
2421,710,2,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",Julie Powell,2005.0,0.25,1138,707
23221,4173,4,Civil War: A Marvel Comics Event,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006.0,0.75,10348,3803
36377,4868,5,Jesus the Christ,James E. Talmage,1915.0,1.0,15731,4298
23177,32,1,Of Mice and Men,John Steinbeck,1937.0,0.0,10325,31
52929,2606,2,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,2013.0,0.25,22385,2505
24275,4060,5,"The Last Star (The 5th Wave, #3)",Rick Yancey,2016.0,1.0,10780,3716
6933,414,3,Little Bee,Chris Cleave,2008.0,0.5,3170,413
7906,166,1,"Matched (Matched, #1)",Ally Condie,2010.0,0.0,3570,165
11614,20,5,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,2010.0,1.0,5294,19
20190,7282,4,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,1984.0,0.75,9064,5801
24548,7001,4,"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan","Greg Mortenson, Khaled Hosseini",2009.0,0.75,10895,5641
42079,1557,4,Zeitoun,Dave Eggers,2008.0,0.75,18064,1541
50979,494,4,The Secret History,Donna Tartt,1992.0,0.75,21594,493
22602,1051,1,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),Jim Fergus,1998.0,0.0,10063,1042
44091,656,4,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,2006.0,0.75,18901,653
43423,959,2,A Portrait of the Artist as a Young Man,"James Joyce, Seamus Deane",1916.0,0.25,18633,953
42344,2891,1,"The Emperor's Code (The 39 Clues, #8)",Gordon Korman,2010.0,0.0,18182,2753
25989,102,5,Where the Wild Things Are,Maurice Sendak,1963.0,1.0,11521,101
49122,479,2,The Prince,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",1513.0,0.25,20875,478
29640,634,2,I've Got Your Number,Sophie Kinsella,2011.0,0.25,13044,631
4391,942,3,"Wallbanger (Cocktail, #1)",Alice Clayton,2012.0,0.5,1997,936
7495,4790,1,"Authority (Southern Reach, #2)",Jeff VanderMeer,2014.0,0.0,3393,4244
26223,1011,5,People of the Book,Geraldine Brooks,2008.0,1.0,11619,1004
5714,5686,2,"The Witch's Daughter (The Witch's Daughter, #1)",Paula Brackston,1991.0,0.25,2636,4847
708,669,1,The House of the Spirits,"Isabel Allende, Magda Bogin",1982.0,0.0,334,666
7882,8,3,The Catcher in the Rye,J.D. Salinger,1951.0,0.5,3558,7
25250,505,1,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",1995.0,0.0,11209,504
51928,2385,5,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad Williams,1988.0,1.0,21987,2313
17781,322,4,Neverwhere,Neil Gaiman,1996.0,0.75,8002,321
26448,140,3,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson, Reg Keeland",2007.0,0.5,11711,139
14068,119,1,The Handmaid's Tale,Margaret Atwood,1985.0,0.0,6374,118
38883,2014,1,"When the Bough Breaks (Alex Delaware, #1)",Jonathan Kellerman,1985.0,0.0,16762,1978
47952,40,1,"Eat, Pray, Love",Elizabeth Gilbert,2006.0,0.0,20438,39
38619,1725,4,Alice's Adventures in Wonderland,"Lewis Carroll, John Tenniel",1865.0,0.75,16658,1700
47623,1796,2,"Gilead (Gilead, #1)",Marilynne Robinson,2004.0,0.25,20304,1767
12807,402,3,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,1843.0,0.5,5807,401
17568,5751,4,I Don't Know How She Does It,Allison Pearson,2001.0,0.75,7910,4896
3035,586,3,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,2003.0,0.5,1417,583
4923,9322,2,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",Andy Andrews,2009.0,0.25,2253,6825
12987,8295,2,The Stories of Eva Luna,Isabel Allende,1988.0,0.25,5889,6312
30883,5338,1,"This World We Live In (Last Survivors, #3)",Susan Beth Pfeffer,2010.0,0.0,13538,4630
16035,4267,5,"Significance (Significance, #1)",Shelly Crane,2011.0,1.0,7239,3867
2353,2035,2,Squirrel Seeks Chipmunk: A Modest Bestiary,"David Sedaris, Ian Falconer",2010.0,0.25,1103,1999
12790,1733,1,The Summons,John Grisham,2002.0,0.0,5797,1707
17490,1398,2,"Extras (Uglies, #4)",Scott Westerfeld,2006.0,0.25,7882,1384
32518,1143,1,"Beautiful Bastard (Beautiful Bastard, #1)",Christina Lauren,2013.0,0.0,14154,1133
45194,2284,2,The Inheritance of Loss,Kiran Desai,2006.0,0.25,19355,2226
52403,3023,1,"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,1889.0,0.0,22172,2864
16974,4940,5,Veganomicon: The Ultimate Vegan Cookbook,"Isa Chandra Moskowitz, Terry Hope Romero",2007.0,1.0,7658,4352
2310,3720,4,The Federalist Papers,"Alexander Hamilton, James Madison, John Jay, Philo-Publius, Clinton Rossiter, Charles R. Kessler",1787.0,0.75,1079,3448
2705,2,1,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","J.K. Rowling, Mary GrandPré",1997.0,0.0,1260,1
18992,3770,5,"Illuminae (The Illuminae Files, #1)","Amie Kaufman, Jay Kristoff",2015.0,1.0,8551,3490
18099,2455,1,Committed: A Skeptic Makes Peace with Marriage,Elizabeth Gilbert,2009.0,0.0,8151,2374
33435,2801,3,The Boy Who Sneaks in My Bedroom Window,Kirsty Moseley,2011.0,0.5,14531,2677
34355,423,3,"The Elite (The Selection, #2)",Kiera Cass,2013.0,0.5,14908,422
42863,1718,5,"The Second Summer of the Sisterhood (Sisterhood, #2)",Ann Brashares,2003.0,1.0,18379,1694
32734,99,1,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,2011.0,0.0,14254,98
18744,136,1,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,1996.0,0.0,8433,135
45332,3467,3,"The Black Box (Harry Bosch, #18; Harry Bosch Universe, #22)",Michael Connelly,2012.0,0.5,19400,3237
9459,631,2,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,2005.0,0.25,4293,628
46686,4475,2,Zorba the Greek,"Nikos Kazantzakis, Νίκος Καζαντζάκης",1946.0,0.25,19935,4016
16121,3783,3,"Eve (Eve, #1)",Anna Carey,2011.0,0.5,7279,3501
409,3923,2,A Book of Five Rings: The Classic Guide to Strategy,"Miyamoto Musashi, Victor Harris",1645.0,0.25,190,3615
22848,381,3,Where the Heart Is,Billie Letts,1995.0,0.5,10176,380
10773,2046,5,The One & Only,Emily Giffin,2014.0,1.0,4905,2008
10740,448,1,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,2002.0,0.0,4888,447
11615,2666,4,"Executive Orders (Jack Ryan Universe, #9)",Tom Clancy,1996.0,0.75,5295,2556
2276,1202,2,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",1985.0,0.25,1061,1191
53159,7930,1,Only the Innocent (DCI Tom Douglas #1),Rachel Abbott,2011.0,0.0,22475,6145
14779,1393,4,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,1945.0,0.75,6692,1379
11847,3776,5,"King Rat (Asian Saga, #4)",James Clavell,1962.0,1.0,5387,3496
26891,62,5,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,1995.0,1.0,11907,61
13457,5105,2,The Geography of You and Me,Jennifer E. Smith,2014.0,0.25,6114,4474
48558,8715,5,The Eye of God (Sigma Force #9),James Rollins,2013.0,1.0,20667,6534
36056,325,3,A Prayer for Owen Meany,John Irving,1989.0,0.5,15606,324
46242,7343,2,The Littles,"John Lawrence Peterson, Roberta Carter Clark",1967.0,0.25,19751,5836
27246,5215,5,Plan B: Further Thoughts on Faith,Anne Lamott,2004.0,1.0,12046,4547
46061,5165,3,"It Happened One Autumn (Wallflowers, #2)",Lisa Kleypas,2005.0,0.5,19681,4514
51697,745,3,Let's Pretend This Never Happened: A Mostly True Memoir,Jenny  Lawson,2012.0,0.5,21901,741
20861,10,5,Pride and Prejudice,Jane Austen,1813.0,1.0,9332,9
4386,7216,5,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,Unknown,1.0,1994,5763
32902,11,5,The Kite Runner,Khaled Hosseini,2003.0,1.0,14325,10
42048,7168,2,"Married By Morning (The Hathaways, #4)",Lisa Kleypas,2010.0,0.25,18051,5737
30719,4283,1,"Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",Lauren Weisberger,2013.0,0.0,13468,3880
39285,1605,5,Ivanhoe,Walter Scott,1819.0,1.0,16925,1586
40182,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,17291,2
49926,7413,1,Black Lies,Alessandra Torre,2014.0,0.0,21202,5864
8588,4117,4,A Whole New Mind: Why Right-Brainers Will Rule the Future,Daniel H. Pink,2004.0,0.75,3906,3761
44062,22,1,The Lovely Bones,Alice Sebold,2002.0,0.0,18890,21
6096,551,4,Life After Life,Kate Atkinson,2013.0,0.75,2794,550
30156,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,13253,2
39365,8437,4,Courageous,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",2011.0,0.75,16961,6386
52688,9634,1,"Annabel (Delirium, #0.5)",Lauren Oliver,2012.0,0.0,22288,6956
14898,176,4,It,Stephen King,1986.0,0.75,6746,175
52646,350,3,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",1971.0,0.5,22269,349
38462,235,4,The Husband's Secret,Liane Moriarty,2013.0,0.75,16609,234
13179,9511,2,Dune Road,Jane Green,Unknown,0.25,5978,6908
16403,2634,3,"The Paper Magician (The Paper Magician Trilogy, #1)",Charlie N. Holmberg,2014.0,0.5,7409,2532
35251,7096,1,The Other Typist,Suzanne Rindell,2013.0,0.0,15277,5696
12058,431,2,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,1981.0,0.25,5470,430
27123,2795,5,Archer's Voice,Mia Sheridan,2014.0,1.0,12000,2673
16911,2324,4,"By the Shores of Silver Lake  (Little House, #5)","Laura Ingalls Wilder, Garth Williams",1939.0,0.75,7633,2260
32819,1,5,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,2008.0,1.0,14287,0
10380,143,5,All the Light We Cannot See,Anthony Doerr,2014.0,1.0,4711,142
31702,8290,2,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,2003.0,0.25,13838,6309
32849,3359,5,"Maskerade (Discworld, #18; Witches #5)",Terry Pratchett,1995.0,1.0,14302,3143
13817,4133,2,On Mystic Lake,Kristin Hannah,1999.0,0.25,6265,3769
23529,5735,4,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",Glen Cook,1986.0,0.75,10467,4882
41748,124,5,Room,Emma Donoghue,2010.0,1.0,17941,123
35301,184,4,Matilda,"Roald Dahl, Quentin Blake",1988.0,0.75,15292,183
9480,171,4,Emma,"Jane Austen, Fiona Stafford",1815.0,0.75,4303,170
12093,375,4,The Call of the Wild,Jack London,1903.0,0.75,5487,374
49082,7418,4,The Passion of Artemisia,Susan Vreeland,2001.0,0.75,20862,5867
41351,2170,3,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,1998.0,0.5,17792,2118
6047,1400,1,"The Book of Life (All Souls Trilogy, #3)",Deborah Harkness,2014.0,0.0,2770,1386
26342,7689,5,Finding Nemo,"Andrew Stanton, Walt Disney Company",1996.0,1.0,11672,6013
18500,3352,4,Girl in Hyacinth Blue,Susan Vreeland,1999.0,0.75,8329,3139
20067,807,2,The Circle,Dave Eggers,2013.0,0.25,9016,802
11362,1871,2,"Rules of Prey (Lucas Davenport, #1)",John Sandford,1989.0,0.25,5175,1839
35143,291,2,Cutting for Stone,Abraham Verghese,2009.0,0.25,15241,290
21502,1266,4,The Snowy Day,Ezra Jack Keats,1962.0,0.75,9604,1254
2507,28,3,Lord of the Flies,William Golding,1954.0,0.5,1173,27
24953,4251,4,"Blackwood Farm (The Vampire Chronicles, #9)",Anne Rice,2002.0,0.75,11082,3859
2328,61,5,The Girl on the Train,Paula Hawkins,2015.0,1.0,1091,60
21841,211,4,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,2005.0,0.75,9743,210
5076,140,5,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson, Reg Keeland",2007.0,1.0,2329,139
35334,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,15307,2
20262,4308,4,"Red Lily (In the Garden, #3)",Nora Roberts,2005.0,0.75,9100,3896
24946,4598,4,I Never Promised You a Rose Garden,"Hannah  Green, Joanne Greenberg",1964.0,0.75,11078,4106
19189,2864,5,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",Mo Willems,2004.0,1.0,8632,2728
39784,9382,5,"Claimed By Shadow (Cassandra Palmer, #2)",Karen Chance,2007.0,1.0,17128,6850
18211,3411,1,"The Body Finder (The Body Finder, #1)",Kimberly Derting,2010.0,0.0,8204,3188
36178,1366,3,"The Infinite Sea (The 5th Wave, #2)",Rick Yancey,2014.0,0.5,15649,1353
